,time,C position,C speed,C current max,F position,F pos check,F speed,F current,F voltage err,F temp err,F motion,F overload,F backdrive,F parameter,F saturation,F fatal err
386,52.581519,114.22197778436838,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
387,52.727263,110.15221276109914,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
388,52.873592,106.17630677584975,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
389,52.998239,103.08738360537744,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
390,53.138372,99.706138589663,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
391,53.278314,96.48128746791147,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
392,53.412125,93.66609082741546,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
393,53.557774,90.77603398627787,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
394,53.698886,88.19183911898283,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
395,53.839027,85.80880912191326,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
396,53.966564,83.84965255400438,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
397,54.093737,82.1320786731439,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
398,54.235613,80.39342976951961,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
399,54.376997,78.89972896271296,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
400,54.520777,77.64112225238497,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
401,54.66427,76.60099198566598,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
402,54.808534,75.82375882171145,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
403,54.95015,75.30962335760836,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
404,55.095077,75.03864684889486,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
405,55.237064,75.02430743480221,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
406,55.381727,75.26554204706102,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
407,55.5194,75.74630372005308,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
408,55.645271,76.38320975415213,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
409,55.767534,77.19116500853698,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
410,55.884914,78.10397243598374,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
411,56.026445,79.4536367534932,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
412,56.166733,81.03067435756813,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
413,56.304908,82.84603093906524,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
414,56.428793,84.58319162550181,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
415,56.56826,86.85014573260518,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
416,56.689582,88.9009944896285,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
417,56.835848,91.64812411078923,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
418,56.976519,94.50882352528988,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
419,57.121769,97.67576807589094,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
420,57.263849,100.98038014223941,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
421,57.405131,104.46478346699634,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
422,57.546867,108.20094349458942,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
423,57.675194,111.64003582178123,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
424,57.815517,115.70076367581325,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
425,57.942053,119.38365548497288,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
426,58.079314,123.54549422184546,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
427,58.218643,127.9471014327863,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
428,58.360082,132.5534775620427,50,10,0.0,0,0,0.0,0,0,False,False,False,False,False,False
