,C ID,C B1,C B2,C B3,C B4,C B5,C B6,C B7,C B8,F ID,F B1,F B2,F B3,F B4,F B5,F B6,F B7,F B8
226,418321152,214,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
227,418321152,170,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
228,418321152,117,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
229,418321152,72,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
230,418321152,18,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
231,418321152,223,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
232,418321152,179,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
233,418321152,135,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
234,418321152,93,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
235,418321152,45,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
236,418321152,254,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
237,418321152,208,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
238,418321152,164,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
239,418321152,122,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
240,418321152,90,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
241,418321152,52,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
242,418321152,21,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
243,418321152,242,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
244,418321152,210,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
245,418321152,178,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
246,418321152,149,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
247,418321152,123,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
248,418321152,98,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
249,418321152,75,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
250,418321152,55,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
251,418321152,37,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
252,418321152,24,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
253,418321152,13,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
254,418321152,8,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
255,418321152,250,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
256,418321152,243,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
257,418321152,240,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
258,418321152,238,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
259,418321152,238,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
260,418321152,241,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
261,418321152,246,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
262,418321152,253,4,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
263,418321152,6,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
264,418321152,18,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
265,418321152,31,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
266,418321152,47,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
267,418321152,65,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
268,418321152,84,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
269,418321152,108,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
270,418321152,134,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
271,418321152,161,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
272,418321152,186,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
273,418321152,217,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
274,418321152,250,3,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
275,418321152,29,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
276,418321152,66,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
277,418321152,106,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
278,418321152,140,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
279,418321152,178,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
280,418321152,221,8,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
281,418321152,9,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
282,418321152,56,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
283,418321152,103,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
284,418321152,148,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
285,418321152,198,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
286,418321152,248,5,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
287,418321152,43,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
288,418321152,96,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
289,418321152,150,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
290,418321152,203,6,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
291,418321152,3,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
292,418321152,48,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
293,418321152,103,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
294,418321152,153,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
295,418321152,209,7,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
296,418321152,6,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
297,418321152,62,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
298,418321152,116,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
299,418321152,171,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
300,418321152,224,16,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
301,418321152,24,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
302,418321152,77,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
303,418321152,0,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
304,418321152,175,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
305,418321152,221,9,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
306,418321152,11,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
307,418321152,55,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
308,418321152,99,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
309,418321152,144,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
310,418321152,189,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
311,418321152,231,10,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
312,418321152,32,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
313,418321152,57,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
314,418321152,94,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
315,418321152,130,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
316,418321152,161,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
317,418321152,195,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
318,418321152,225,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
319,418321152,251,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
320,418321152,22,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
321,418321152,48,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
322,418321152,71,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
323,418321152,91,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
324,418321152,110,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
325,418321152,127,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
326,418321152,140,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
327,418321152,152,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
328,418321152,162,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
329,418321152,170,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
330,418321152,175,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
331,418321152,177,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
332,418321152,177,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
333,418321152,175,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
334,418321152,171,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
335,418321152,164,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
336,418321152,155,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
337,418321152,143,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
338,418321152,129,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
339,418321152,115,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
340,418321152,99,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
341,418321152,82,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
342,418321152,60,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
343,418321152,35,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
344,418321152,16,12,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
345,418321152,235,11,25,21,0,0,0,0,[],0,0,0,0,0,0,0,0
